SMILES,Targets
C=CCN1CC[C@H]2Cc3c(O)cccc3C[C@H]21,1.0
CCCN(CC[C@]1(O)C[C@@H](NC(=O)c2ccc3ccccc3c2)C1)[C@H]1C[C@@H]1c1cccc(Cl)c1,1.0
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4OCCF)CC3)cc2N1,1.0
CN(C)CCCOc1ccc(-c2nc3ccccc3n2C/C=C/Cn2c(-c3ccc(OCCCN(C)C)cc3)nc3ccccc32)cc1,1.0
Cc1ccc2c(-c3nnc(SCCN4CCc5cc6nc(C(F)(F)F)oc6c(C)c5CC4)n3C)cccc2n1,1.0
CCCN(CCC)C1CCc2nc(OC)ccc2C1,1.0
Cc1cccc(C(=O)NCN2CCC(c3ccccc3)CC2)c1,1.0
CN(CCN1CCN(c2cccc(C(F)(F)F)c2)C1=O)CC12CCC(CC1)C2(C)C,1.0
Oc1nc2cccc(N3CCN(Cc4cccc(-c5ccc(F)cc5)c4)CC3)c2o1,1.0
Oc1ccc2c(c1)O[C@@H](CNCc1cccc(I)c1)CC2,1.0
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)cc2N1,1.0
Oc1cc2ccccc2n1CCCCN1CCN(c2ccc(Cl)cc2)CC1,1.0
COc1ccccc1N1CCN(CCCCNc2nccc3ccccc23)CC1,1.0
FC(F)(F)c1cccc(N2CCN(CCCCNc3cc(-c4ccccc4)ccn3)CC2)c1,1.0
COc1ccccc1N1CCN(Cc2cn(CCOCCF)nn2)CC1,1.0
CCCN1CCC2Cc3c(O)cccc3C[C@H]21,1.0
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,1.0
Clc1cccc(N2CCN(CCCCNc3ccccn3)CC2)c1Cl,1.0
c1ccc(OCCCN2CCN(c3ccccc3)CC2)cc1,1.0
COc1cccc(C2CCCN(CCN3CCN(c4cccc(Cl)c4)C3=O)C2)c1,1.0
c1ccc(CNCCOc2cccc3[nH]cnc23)cc1,1.0
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2cc(Cl)ccc2c1,1.0
OC1(c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H](C1)N2Cc1c[nH]c2ccccc12,1.0
C[C@H]1CN(CC(=O)N2CCc3ccccc32)C[C@@H](C)N1Cc1ccc(Cl)cc1,1.0
CN1CCN(C2=Nc3cccnc3Nc3ccc(Cl)cc32)CC1,1.0
Fc1ccc(-c2cncc(CN3CCN(c4ccccn4)CC3)c2)cc1,1.0
Clc1ccc2c(c1)N=C(N1CCN(Cc3cccc4c3OCO4)CC1)c1ccccc1N2,1.0
Cc1cccc(S(=O)(=O)NCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,1.0
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(Br)s2)CC1,1.0
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)C(=O)c1ccccc1-2,1.0
Nc1cc(F)ccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCCC3,1.0
COc1cccc(CN2CC[C@H](NC(=O)c3ccc(-c4cccs4)cc3)C2)c1,1.0
Cc1ccc2cc(CN(c3ccccc3)S(=O)(=O)c3ccccc3)c(O)nc2c1,0.0
Cc1ccccc1NC(=O)Cc1cccs1,0.0
Cc1cc(-c2nnc(SCC(=O)NC3CCCC3)o2)no1,0.0
COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)Nc4cccc(C(F)(F)F)c4)c(Br)c3n2)cc1,0.0
COc1ccc(C(=O)Nc2ccccc2C(=O)N2CCN(c3ccccc3)CC2)cc1,0.0
CCCCN(CCCNC(=O)C1CCCN(S(=O)(=O)CCC)C1)Cc1ccccc1,0.0
CN(C)c1ccc(/C=N/NC(=O)CCCO)cc1,0.0
O=C(N=C(Cc1ccccc1)C(=O)N1CCCCC1)c1ccccc1,0.0
CC1CCCCC1NC(=O)c1cncc(Br)c1,0.0
CC(NC(=O)c1cc(S(=O)(=O)N(C)C)ccc1N1CCCC1)C1CC2CCC1C2,0.0
COc1ccc(NC(=O)C2=Cc3cccc(OC)c3OC2)cc1,0.0
CCOC(=O)c1cn(CC(=O)Nc2ccc3c(c2)OCCO3)nn1,0.0
O=C(Nc1ccccc1)N1CCn2c1nc1ccccc12,0.0
COc1ccc(/C=N/NC(=O)c2ccc(NS(=O)(=O)c3cccs3)cc2)cc1,0.0
O=C(O)c1ccc(Nc2ncnc3scc(-c4ccccc4)c23)cc1,0.0
COc1ccc(CNC(=O)C2C(=O)N=C3C=C(C)C=CN3C2=O)cc1,0.0
CC(=O)Cc1nsc(NC(=O)c2ccc(-c3ccc(Cl)c(Cl)c3)o2)n1,0.0
COc1ccccc1N1CCN([SH](=O)(O)CC=NC(=O)C2CC2)CC1,0.0
CC12CN3CC(C)(CN(C1)C3c1cccnc1)C2=O,0.0
O=C(C1CC1)N1N=C(c2ccc(F)cc2)CC1(O)C(F)(F)F,0.0
CSc1ccc(CNCC2CCCO2)cc1,0.0
CCc1cccc(C)c1NS(=O)(=O)c1ccc2c(c1)NC(=O)C(C)C(=O)N2,0.0
COCc1cc(C)nc(NCCO)c1C#N,0.0
CC(CCC(=O)O)C1CCC2C3CCC4C[C@H](O)CCC4(C)C3CC(=O)C12C,0.0
CCN1CCN(C(c2nnnn2Cc2ccc3c(c2)OCO3)C(C)C)CC1,0.0
CC1(C)Cc2ccccc2-c2nnc(-c3ccccc3)n21,0.0
CCOc1ccc(NC(=O)c2nsc(Cl)c2Cl)cc1,0.0
CC12C(=O)N(c3cccc4cccnc34)C(=O)C1C1C=CC2C1,0.0
CCc1ccccc1NC(=O)Cn1c(SCc2ccc(F)cc2)nc2ccncc21,0.0
CCCCn1c(=O)n(CC2CCC(C(=O)NCCCOC)CC2)c(=O)c2sccc21,0.0
O=C(NCc1cccnc1)/C(=C\c1ccc(-c2cccc(Cl)c2)o1)S(=O)(=O)c1ccccc1,0.0
CC(C)OCCCNC(=O)c1cn(C)c2ccc(S(=O)(=O)N3CCCCCC3)cc2c1=O,0.0
COc1ccccc1CN(C)C(=O)C(NC(=O)Cc1cccc2ccccc12)C(C)C,0.0
O=C(CN1C(=O)S/C(=C/c2cc(Br)cs2)C1=O)N1CCOCC1,0.0
Cn1cnnc1SCC(=O)Nc1ccc2nc(SCc3ccccc3F)sc2c1,0.0
CCCc1nnc(NC(O)c2cc(O)n(C3CCCC3)c2)s1,0.0
COc1ccc(OCC(Cn2cnc3ccccc32)OC(C)=O)cc1,0.0
Oc1ccc(Nc2nc(-c3cccs3)cs2)cc1,0.0
COc1ccc(C2=NS(=O)(=O)N(C)C(C(=O)Nc3ccc(OC)c(OC)c3)=C2)cc1,0.0
COc1ccc(CCN(C)C2CCCN(C(=O)c3sccc3C)C2)cc1OC,0.0
C=CCOC(=O)C1=C(C)N=C(SCC(=O)Nc2nccs2)C(C#N)C1c1cccs1,0.0
CCc1nn(CC(=O)NC(C)CCc2ccccc2)c(=O)c2cc3c(OC)cccc3n12,0.0
Cc1ccc(NC(=O)COC(=O)CCc2c[nH]c3ccccc23)cc1[N+](=O)[O-],0.0
c1ccc2nc(-c3nccs3)ccc2c1,0.0
COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,0.0
ON=C1c2ccccc2-c2ccccc21,0.0
COc1ccc(C2NC(=O)C(C#N)C(=S)N2c2cccc(C)c2)cc1OC,0.0
COC1=CC=C/C(=C\NNC(=S)Nc2cccc(C(=O)O)c2)C1=O,0.0
CCOC(=O)c1cnc(SCc2cccc3ccccc23)nc1N,0.0
Cc1ccc(C)c(NC(=O)Cn2c(=O)n(CCC(C)C)c(=O)c3cccnc32)c1,0.0
COc1ccc(S(=O)(=O)Nc2nc3n(n2)C(c2ccc(Cl)cc2)CC(=O)N3)cc1,0.0
CC(=O)N1CCCN(Cc2nc(C3(c4ccc(C)cc4)CCCC3)no2)CC1,0.0
COc1cccc(/C=C/C(=O)OCC(=O)N2CCCc3ccccc32)c1,0.0
CCN1CCCC1CNC(=O)C=S(O)(O)=Cc1nc(-c2ccccc2C)oc1C,0.0
Cc1nc(O)nc(O)c1S(=O)(=O)N1CCCc2ccccc21,0.0
Clc1ccc(NNc2ccnc3cc(Cl)ccc23)cc1,0.0
C=CCN(C(=O)c1ccccc1)c1ccc(OC)cc1,0.0
Cc1cccc2c1N(CCOc1ccccc1)C(=O)C2=O,0.0
C[C@H](O)[C@@H](C(=O)N1CCN(C(=O)OC(C)(C)C)CC1)n1cc(CCCCNC(=O)OC(C)(C)C)nn1,0.0
O=C(NC1CCCCC1)N1CCN(c2ccccc2)CC1,0.0
COC(=O)c1cccc(NC(=O)C2CCCN2C(=O)c2cccs2)c1,0.0
CN(C(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1)C1C=S(O)(O)=CC1,0.0
COc1ccc(CNC(=O)Cc2ccc(NC(=O)N3CCSc4ncccc43)cc2)cc1,0.0
COc1ccc(Cl)cc1NS(=O)(=O)c1cc(Br)cnc1N,0.0
CCOc1ccc(C(=O)Nc2nnc(S(=O)(=O)Nc3ccccc3C)s2)cc1,0.0
Fc1ccc2[nH]c(C3CCCCN3Cc3nc(CC4CC4)no3)nc2c1,0.0
CC(C)(C)c1ccc(C(=O)NNC(=O)C2CCCCC2)cc1,0.0
Cc1c(Br)cc(C(=O)NC2CCCCC2)c(C)c1C,0.0
COc1ccc(CNC(=O)C(c2ccc(C)o2)N(Cc2cccs2)C(=O)Cc2cccs2)cc1,0.0
Cc1ccc(C)n1NC(=O)c1cccc(Cl)c1,0.0
O=C(Nc1ccccc1Cl)Nn1cnnc1,0.0
FC(F)(F)c1ccc2c(c1)NCC1CCCN21,0.0
Cc1ccc2cc(CN(Cc3cccs3)Cc3nnnn3CC3CCCO3)c(O)nc2c1,0.0
Cn1c(=O)c2c(nc(SCCN3CCCCC3)n2C)n(C)c1=O,0.0
Cc1ccc(CNC(=O)[C@H](Cc2ccccc2)NC(=O)C2CCNCC2)cc1,0.0
COc1ccc2oc(=O)c(-c3nc4ccc(C)cc4[nH]3)cc2c1,0.0
CCCCNC(=O)c1ccc2nc(C[SH](O)(O)=Cc3ccc(C)cc3)c(O)nc2c1,0.0
CCc1ccc(OCC(=O)ONC(=N)c2cccnc2)cc1,0.0
CC(C)C1Oc2ccccc2N(CC(=O)N(Cc2ccccn2)C2CC2)C1=O,0.0
Cc1nnc(SCC(=O)N(CC(C)C)C2C=S(O)(O)=CC2)n1N,0.0
COc1ccc(S(=O)(=O)Nc2nnc(C(C)C)s2)cc1,0.0
COCCNC(=O)c1onc(CSc2cccc(C)c2)c1C(=O)O,0.0
O=C(Cn1c(C(=O)NCc2ccco2)cc2sccc21)c1ccccc1,0.0
CCOc1cc(C(C(=O)NCC2CCCO2)N(C(=O)Cn2nnc3ccccc32)c2ccc(C(C)=O)cc2)ccc1O,0.0
CC(C)C(NC(=O)c1ccc(Cl)cc1)C(=O)NC1=NCCS1,0.0
CC(C)NC(=O)C1CCC(Cn2c(=O)c3sccc3n(CC(=O)Nc3ccccc3)c2=O)CC1,0.0
CN(CCc1ccccn1)C(=O)Nc1ccc(C(C)(C)C)cc1,0.0
CC(C)Oc1ccc(/C=C/C(=O)NCC2COc3ccccc3O2)cc1,0.0
NS(=O)(=O)c1ccc(NC(=O)COC(=O)Cn2c(O)c3c(c2O)CC=CC3)cc1,0.0
CCOc1ccccc1-n1nnnc1SCc1nc2ccccc2s1,0.0
CC(CC(=O)NCCc1ccc(S(N)(=O)=O)cc1)c1ccccc1,0.0
CCc1nn(CC(=O)NCCCN2CCCC2=O)c(=O)c2cc3sccc3n12,0.0
COc1ccc(NC(=O)Nc2cccnc2)cc1,0.0
CC1(NC(=O)Nc2cc([N+](=O)[O-])ccc2O)C=S(O)(O)=CC1,0.0
CCCN(CCC)C(=O)c1cn(CC)c2ccc(S(=O)(=O)N3CCCCC3)cc2c1=O,0.0
COC(=O)c1cc2sccc2n1CC(=O)N(C)c1ccccc1,0.0
COc1cc(OC)cc(-c2nc3nc(C)c(CCC(=O)NCC(OC)OC)c(C)n3n2)c1,0.0
Cc1ccc(-c2nnc(N3CCC(C)CC3)c3ccccc23)cc1,0.0
Cc1cc(NC(=O)CSc2nc3ccccc3[nH]2)no1,0.0
Cc1ccc(C(=O)N2CCN(c3ccc(N4CCOCC4)nn3)CC2)cc1,0.0
OCCCNc1nc(O)c2c(n1)-c1ccccc1CC21CCCC1,0.0
CCNC(=S)N(CCc1ccc(OC)c(OC)c1)Cc1cc2cc(OC)ccc2nc1O,0.0
Cc1cc(C)n(-c2nnc3n2N=C(c2c[nH]c4ccccc24)CS3)n1,0.0
CC(C)NC(=O)C(=O)NNC(=O)CCc1ccccc1,0.0
Cc1ccc2cc3cc(C(=O)N(CC(=O)NC4CCCC4)c4cccc(C)c4C)sc3nc2c1,0.0
ClCCN1CCN(c2ccnc3cc(Cl)ccc23)CC1,0.0
Cc1cc(Cl)ccc1OCC(=O)Nc1ccc2oc(=O)ccc2c1,0.0
Cc1ccc(-c2csc(-n3nc(C)c(/N=N/c4ccc(C(N)=O)cc4)c3O)n2)cc1,0.0
Cc1cccc(NC(=S)N2CCCCC2)c1,0.0
COc1cccc(N2C(=O)C3CCCN3C2c2cccs2)c1,0.0
CCC(Cc1ccccc1)NC(=O)CCNS(=O)(=O)c1cc(Br)cnc1N,0.0
CCOC(=O)c1c(C)[nH]c(C(=O)COC(=O)/C=C/c2ccc(OCC#N)c(OC)c2)c1C,0.0
CCC1CN(C(=O)Nc2cc(C)cc(C)c2)c2ccccc2O1,0.0
COc1ccccc1-c1ccc(=O)n(CC(=O)NC2CCc3ccccc32)n1,0.0
O=c1oc2ccc3ccccc3c2cc1-c1nnc(Nc2ccccc2F)s1,0.0
COc1ccc2nc(N(CCN(C)C)C(=O)c3ccc4c(c3)OCCO4)sc2c1,0.0
Cc1nc(NC(=O)COC(=O)/C=C/c2ccco2)c(Cl)cc1Cl,0.0
Cn1c(=O)n(C)c2cc(/C=N/NC(N)=S)ccc21,0.0
Cc1c(Cl)cccc1NC(=O)Cn1c(=O)nc(-c2ccccc2)c2ccccc21,0.0
CCOc1ccc(CCNC(O)C(=O)c2ccccc2)cc1,0.0
O=C(NCCCN1CCOCC1)c1ccc(Br)cc1,0.0
O=S(=O)(c1ccc(C2=CSC3=NCCN23)cc1)N1CCOCC1,0.0
CC(C)/N=C(/NS(=O)(=O)NC(=O)c1ccccc1)c1ccccc1,0.0
O=C1OCCC1Sc1nc2ccccc2o1,0.0
CC1C(=NC(=O)CCSc2ccc(Cl)cc2)C(=O)N(c2ccccc2)N1C,0.0
CC(C)(C)NC(=O)CCn1nc(-c2ccc(Cl)cc2)c2ccccc2c1=O,0.0
COc1cc(/C=C/C(=O)c2ccc3c(c2)OCO3)cc(Cl)c1O,0.0
CC(=O)c1cccc(NC(=O)N2C3CCC2CC(NC(=O)C2CC2)C3)c1,0.0
COc1ccccc1CNC(=O)Cn1ncc2c(C)n(Cc3ccccc3Cl)c(C)c2c1=O,0.0
O=C(Cn1c(C(=O)O)cc2ccccc21)c1ccccc1,0.0
C=CCn1c(N)c(C(=O)OCC(C)C)c2nc3ccccc3nc21,0.0
CCOC(=O)N1CCc2c(sc(NC(=O)C3=COCCO3)c2C(N)=O)C1,0.0
COc1cccc(N2CCN(C(=O)Cn3c(-c4cccs4)cc4ccccc43)CC2)c1,0.0
Oc1ccc2ccccc2c1C1Nc2cccc3cccc(c23)N1,0.0
O=C(CSc1nnc2ccc(-c3ccc(F)cc3)nn12)N1CCOCC1,0.0
Cc1ccsc1/C=N/n1c(=S)[nH]nc(C)c1=O,0.0
CCc1ccc(/C=C2\Oc3cc(OS(C)(=O)=O)ccc3C2=O)cc1,0.0
c1ccc2cc(CCCc3cc4ccccc4cn3)ncc2c1,0.0
COc1ccc(S(=O)(=O)N2CCCC2C(=O)Nn2cnnc2)cc1,0.0
O=C1NC(=O)N(CCC2=CCCCC2)C(=O)C1C=NNc1ccccc1,0.0
CC1CCC2(CC1)NC(=O)N(CC(=O)Nc1cccnc1Cl)C2=O,0.0
CC(=O)Nc1ccc(NC(=O)C2CC(=O)N=C(N)S2)cc1,0.0
O=C(c1ccccc1NC(O)c1cc(O)n(C2CCCC2)c1)N1CCOCC1,0.0
CCOC(=O)c1cc(NC(=O)Nc2ccc(OC)c(OC)c2)c(C)nc1C,0.0
O=C(NCc1ccncc1)C(=O)Nc1nccs1,0.0
Cc1nc(-c2cc(-c3ccc(Cl)cc3)no2)cs1,0.0
Cc1ccc(NC(=O)COC(=O)CNC(=O)C2CCCCC2)c(Br)c1,0.0
Cc1ccccc1-n1ccnc1SCC(=O)NCc1ccco1,0.0
CC(=O)Nc1c([N+](=O)[O-])cc(C)c(Cl)c1[N+](=O)[O-],0.0
Nn1c(SCC(=O)Nc2ccc(N3CCOCC3)cc2)nnc1-c1ccccc1F,0.0
O=C(C1CCCN1S(=O)(=O)c1ccc(Cl)c(Cl)c1)N1CCOCC1,0.0
Cc1cc(C(=O)CSc2n[nH]c(N)n2)c(C)n1C1CC1,0.0
O=C1CC(c2ccccc2)CC(=O)C1C=NCCN1CCN(Cc2ccccc2)CC1,0.0
CSc1ccc(Cl)c(C(=O)Nc2ccc(N3CCOCC3)cc2)c1,0.0
CCC(Sc1nc2nccnc2c(=O)n1Cc1ccc(F)cc1)C(=O)NC1CCCCC1,0.0
CCOc1ccc2c(C)c(Cl)c(=O)oc2c1,0.0
CC(C)CC(C(=O)O)n1c(O)c2c(c1O)[C@H]1C[C@@H]2C(Br)C1Br,0.0
COc1cc(C=O)ccc1OCc1ccc(Cl)nc1,0.0
CC(=O)Nc1ccccc1OCC(=O)NC(C)c1ccc(F)cc1,0.0
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1ccccc1,0.0
COc1cc(NC(=O)N2CCC(CN3CCCC3)CC2)cc(OC)c1OC,0.0
Cc1nc(N2CCN(c3ccccc3)CC2)nc2c1C(=O)CCC2,0.0
COc1cccc(C(c2c(C)nn(-c3ccccc3)c2O)c2c(C)nn(-c3ccccc3)c2O)c1O,0.0
Cc1cc(C)c(COCc2cc(/C=N/O)c(C)cc2C)cc1/C=N/O,0.0
CC1(C)C=C2OC3=CC(C)(C)CC(=O)C3C(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3O)C2C(=O)C1,0.0
CCCNC(=O)c1ccc(N2CCC3(CC2)CC(c2ccccc2)=NO3)c(NC(=O)c2cccc(OC)c2)c1,0.0
COc1ccc(NC(=O)CSc2ncnc3c2cnn3CCc2ccccc2)cc1,0.0
Cc1nc2ccc(NS(=O)(=O)c3ccccc3Cl)cc2s1,0.0
C=CCn1c(-c2ccc(Cl)cc2)cnc1SC(C)C(N)=O,0.0
COc1ccc(C(C(=O)NC2CCCCC2)N(C(=O)CCl)c2ccc(C)cc2)cc1,0.0
Cn1c(O)cc(N2CCN(CC(N)=O)CC2)c1O,0.0
CCOC(O)c1c(CNC2CCCCC2)nc(O)nc1-c1cc(C)ccc1C,0.0
CN1CCN(CCC(=O)Nc2ccccc2)CC1,0.0
CN1C(C(=O)Nc2ccc(C(=O)O)cc2)C(=O)c2ccccc2S1(=O)=O,0.0
COc1ccc2nc(N3C(=O)C(Cc4ccccc4)=NC3=S)sc2c1,0.0
O=C(CNc1cccc(S(=O)(=O)N2CCOCC2)c1)N1CCc2ccccc21,0.0
O=[N+]([O-])c1ccc(F)cc1OCc1cccc(S(=O)(=O)N2CCOCC2)c1,0.0
Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)O)o1,0.0
Cc1nnc(N2CCC(C(=O)NCc3ccc(N(C)C)cc3)CC2)c2nn(-c3ccccc3)c(C)c12,0.0
CN(C)c1cccc(C(=O)Nc2nnc(Cc3ccccc3)s2)c1,0.0
COC(=O)C1=C(C)N(c2cc(C)cc(C)c2)/C(=C/c2ccc(O)cc2)C1=O,0.0
COc1ccc(NC(=O)NCc2c(-n3cccc3)sc3c2CCCC3)c(OC)c1,0.0
CCCS(=O)(=O)N1CCC(C(=O)NCCN2CCC(Cc3ccccc3)CC2)CC1,0.0
O=C(O)C1CCCN(C(=O)NCc2ccccc2)C1,0.0
COc1ccc(C(=O)OCC(=O)Nc2ccc3c(c2)OCCO3)c(OC)c1,0.0
O=C(Nc1nc2c(F)cc(F)cc2s1)c1ccco1,0.0
O=C(Nc1ccc2c(c1)OCCO2)c1ccccc1,0.0
COc1cc(/C=N/NC(=O)COc2ccc(C)cc2)ccc1OC(=O)c1cccs1,0.0
C=C1CCN([C@H](C(=O)NCc2cc(OC)c(OC)c(OC)c2)C(C)C)S(=O)(=O)c2ccccc21,0.0
Oc1ncnc2c1cnn2Cc1ccccc1,0.0
CCCCOC(=O)C1C(C)=NC(=O)NC1c1ccc(OC)cc1,0.0
CCCCCNC(=O)c1ccc2c(=O)n(CCCN3CCCC3=O)c(=S)[nH]c2c1,0.0
COc1ccccc1Cn1c(-c2ccccc2OC)nc2ccccc21,0.0
CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)c1nc[nH]c1C(=O)N1CCN(c2ccccc2)CC1)C(=O)OC(C)(C)C,0.0
CCn1c(SCC(=O)N2CCOCC2)nnc1C(C)NC(=O)c1ccccc1,0.0
COCCNc1oc(-c2ccc(COc3ccc(OC)cc3)o2)nc1C#N,0.0
CCC(C)(C(=O)NC1CCCCC1)N(C(=O)Cc1[nH]c(O)nc1O)c1c(C)n(C)n(-c2ccccc2)c1=O,0.0
COC(=O)c1cc2occc2n1CC(=O)Nc1ccc(C)cc1C,0.0
CCOC(=O)N/N=C/c1ccc(C)o1,0.0
COc1cccc(CN=NC(=O)c2c(-c3ccccc3)noc2C)c1O,0.0
Cc1cc([N+](=O)[O-])nn1C=C(O)NN=Cc1ccc(O)cc1O,0.0
O=C1C=C/C(=C\NNc2ccc(C(F)(F)F)cn2)C(=O)C1,0.0
COc1cccc(/C=C/C(=O)NCc2cn3cc(Cl)ccc3n2)c1OC,0.0
O=C(COc1ccc(F)cc1)Nc1ccc2nc(SCC(=O)N3CCOCC3)sc2c1,0.0
O=C(Nc1nnc(Cc2c[nH]c3ccccc23)s1)c1ccc(Cl)cc1Cl,0.0
COc1ccc(-c2oc3ccc(-c4ccc(OC)nc4)cc3c2C#CC2(O)CCCCC2)cc1,0.0
CC[C@H](C)[C@H](NC(N)=O)C(=O)NCCc1ccc(Cl)cc1Cl,0.0
COc1ccc(-c2nnnn2C(C)C)cc1S(=O)(=O)Nc1ccccc1,0.0
O=C1OC2(CCCCC2)OC(=O)C1C=Nc1nc2ccccc2s1,0.0
Cc1ccc(C2=NN(CCO)/C(=N/c3ccc(OC(F)(F)F)cc3)SC2)cc1,0.0
COc1ccc(C2C(C(=O)N3CCN(c4ccccn4)CC3)CCC(=O)N2c2ccc(OC)cc2)cc1,0.0
O=C(Nc1cc(Cl)cc(Cl)c1)C(c1ccccc1)N1CCCCC1,0.0
CCC(C)(C)NC(=O)C(c1cccn1C)N(C(=O)Cn1nnc2ccccc21)c1ccc(OC)cc1,0.0
O=C1OC(c2cccs2)=N/C1=C\c1ccc(-c2cccc(Cl)c2)o1,0.0
CC(C)C(NC(=O)C1CCCCC1)C(=O)NC1CCCC(C)C1C,0.0
Cc1ccc(NC(=O)N2CCCN(Cc3ccc(F)cc3)C2)cc1C,0.0
Cc1ccc(C)c(CN2C(=O)c3ccccc3Sc3ccc(C(=O)NCc4ccco4)cc32)c1,0.0
CCC(C)NC(=O)C1CCC(CNS(=O)(=O)c2ccccc2)CC1,0.0
Cc1cc(C)nc(SCC(=O)OCC(=O)Nc2nc3ccccc3s2)n1,0.0
CNCC(=O)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1,0.0
O=S(=O)(c1ccccc1)c1cnc(-c2cccnc2)nc1-c1ccccc1,0.0
CC(=O)c1c(C)nc2ccc(Cl)cn12,0.0
Cn1c(=O)nc2n(Cc3ccccc3)c3ccccc3cc-2c1=O,0.0
Cc1nn(C)cc1CNC(=O)COc1ccc(Cl)cc1Cl,0.0
O=C(NCC1CCCO1)c1onc(CSc2ccc(Cl)cc2)c1C(=O)O,0.0
N#CC(c1cccc(Cl)c1)c1ncc(C(F)(F)F)cc1Cl,0.0
Cc1ccc(C(=O)Nc2cccnc2)cc1Cl,0.0
O=C(NC1(C(F)(F)F)C(=O)N=C2C1C(=O)NC(=O)N2Cc1ccccc1)c1ccc(Cl)cc1,0.0
CCOCc1nnc(NC(=O)C2CCN(C(O)c3cc(O)n(-c4ccc(C)cc4)c3)CC2)s1,0.0
COC(=O)C1C(C)=NC(=S)NC1c1ccc(-c2cccc(Cl)c2)o1,0.0
CSc1ncc(C(=O)N2CCN(c3cc(Cl)ccc3C)CC2)c(C)n1,0.0
CCOc1ccc(C2N=C3C(SC(=S)N3c3ccccc3)C(=O)N2)cc1,0.0
CCOc1ccccc1OCCCC(=O)Nc1sccc1C(N)=O,0.0
O=C(CCNS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)Nc1ccc(F)c(F)c1,0.0
CC(=O)Nc1nc(-c2ccc(Cl)cc2)ns1,0.0
CCSc1nnc(NC(=O)/C=C/c2ccco2)s1,0.0
O=C(Nc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1)C1=CSCCO1,0.0
CCn1c(CSc2nnc(-c3ccc4c(c3)OCO4)o2)nc2cc(S(=O)(=O)N(C)C)ccc21,0.0
COC(=O)c1ccccc1-n1c(C)nc(=O)c(-c2ccccc2)c1C,0.0
Fc1ccc(SCCc2ccncc2)cc1,0.0
O=C(CC(=O)NC1CCCCC1)N/N=C/c1ccccc1[N+](=O)[O-],0.0
O=C(CC1SC2=NCCN2C1=O)Nc1ccc(Cl)cc1,0.0
COc1cccc(CNC(=O)CN2C(=O)CCCc3ccccc32)c1OC,0.0
CCOC(=O)C1(C(=O)OCC)CC1c1ccccc1,0.0
COc1ccc(-n2c(=O)c3c4c(sc3n3c(SC(C)C)nnc23)COC(C(C)C)C4)cc1,0.0
Cc1ccc(OP(=O)(Nc2nccs2)Oc2ccc(C)cc2)cc1,0.0
COc1ccccc1C(=O)OCc1ccc2sc(C)nc2c1,0.0
CS(=O)(O)=Nc1cccc2cccnc12,0.0
CCOc1ccc2nc(Cl)c(/C=C/C(=O)c3ccco3)cc2c1,0.0
CCOC(=O)CC1(NC(=O)c2cc(COc3c(F)cccc3F)on2)CCCCC1,0.0
COCCn1c(SCC(=O)NCCc2ccc(OC)c(OC)c2)nc2c3ccccc3nc-2c1O,0.0
Oc1c(Br)cc(Cl)cc1C=Nc1ccccc1Br,0.0
CCCCNc1nc(O)c(CC(=O)Nc2ccc(Cl)cc2)s1,0.0
O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)C1=NN(c2ccccc2)C(=O)CC1,0.0
CC(C)(C)C1CCc2c(sc(NC(=O)c3ccco3)c2C(=O)Nc2ccccc2Cl)C1,0.0
CCC(C)(C)C1CCC(=NNC(=O)c2ccoc2C)CC1,0.0
Cc1ccc(OCCNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)cc1,0.0
CC(C1CC2CCC1C2)n1c(S)nnc1-c1ccco1,0.0
O=C(Nc1nc2ccc(F)cc2s1)C1CCCO1,0.0
CC1(C)Cc2c(sc(NC(=O)c3ccc(S(=O)(=O)N4CCCCCC4)cc3)c2C#N)C(C)(C)N1,0.0
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(N3CCCCC3)cc2)c(Cl)c1,0.0
O=C(Nc1ccc(Oc2ccsc2C(=O)O)cc1)c1ccccc1,0.0
Cc1cccc2c1=NC(=O)C=2CC(=O)c1cccs1,0.0
